county,precinct,office,district,party,candidate,votes,other_votes,blank_votes,total_votes
Fairfax County,601 - Belle Haven,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,762,3,0,1357
Fairfax County,601 - Belle Haven,U.S. House,8,Republican,Charles Alan Hernick,535,3,0,1357
Fairfax County,601 - Belle Haven,U.S. House,8,Independent,Julio Gracia,57,3,0,1357
Fairfax County,602 - Belleview,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,868,7,0,1422
Fairfax County,602 - Belleview,U.S. House,8,Republican,Charles Alan Hernick,493,7,0,1422
Fairfax County,602 - Belleview,U.S. House,8,Independent,Julio Gracia,54,7,0,1422
Fairfax County,604 - Bucknell,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1437,5,0,2028
Fairfax County,604 - Bucknell,U.S. House,8,Republican,Charles Alan Hernick,464,5,0,2028
Fairfax County,604 - Bucknell,U.S. House,8,Independent,Julio Gracia,122,5,0,2028
Fairfax County,605 - Fort Hunt,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,794,3,0,1483
Fairfax County,605 - Fort Hunt,U.S. House,8,Republican,Charles Alan Hernick,659,3,0,1483
Fairfax County,605 - Fort Hunt,U.S. House,8,Independent,Julio Gracia,27,3,0,1483
Fairfax County,606 - Hollin Hall,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,914,5,0,1617
Fairfax County,606 - Hollin Hall,U.S. House,8,Republican,Charles Alan Hernick,669,5,0,1617
Fairfax County,606 - Hollin Hall,U.S. House,8,Independent,Julio Gracia,29,5,0,1617
Fairfax County,607 - Huntington,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1554,7,0,2271
Fairfax County,607 - Huntington,U.S. House,8,Republican,Charles Alan Hernick,586,7,0,2271
Fairfax County,607 - Huntington,U.S. House,8,Independent,Julio Gracia,124,7,0,2271
Fairfax County,608 - Kirkside,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,819,5,0,1177
Fairfax County,608 - Kirkside,U.S. House,8,Republican,Charles Alan Hernick,319,5,0,1177
Fairfax County,608 - Kirkside,U.S. House,8,Independent,Julio Gracia,34,5,0,1177
Fairfax County,609 - Marlan,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,729,4,0,1364
Fairfax County,609 - Marlan,U.S. House,8,Republican,Charles Alan Hernick,585,4,0,1364
Fairfax County,609 - Marlan,U.S. House,8,Independent,Julio Gracia,46,4,0,1364
Fairfax County,610 - Sherwood,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,815,1,0,1184
Fairfax County,610 - Sherwood,U.S. House,8,Republican,Charles Alan Hernick,332,1,0,1184
Fairfax County,610 - Sherwood,U.S. House,8,Independent,Julio Gracia,36,1,0,1184
Fairfax County,611 - Stratford,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,917,4,0,1719
Fairfax County,611 - Stratford,U.S. House,8,Republican,Charles Alan Hernick,759,4,0,1719
Fairfax County,611 - Stratford,U.S. House,8,Independent,Julio Gracia,39,4,0,1719
Fairfax County,612 - Waynewood,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,470,0,0,883
Fairfax County,612 - Waynewood,U.S. House,8,Republican,Charles Alan Hernick,392,0,0,883
Fairfax County,612 - Waynewood,U.S. House,8,Independent,Julio Gracia,21,0,0,883
Fairfax County,613 - Westgate,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1027,6,0,2290
Fairfax County,613 - Westgate,U.S. House,8,Republican,Charles Alan Hernick,1208,6,0,2290
Fairfax County,613 - Westgate,U.S. House,8,Independent,Julio Gracia,49,6,0,2290
Fairfax County,614 - Riverside,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,681,5,0,1335
Fairfax County,614 - Riverside,U.S. House,8,Republican,Charles Alan Hernick,604,5,0,1335
Fairfax County,614 - Riverside,U.S. House,8,Independent,Julio Gracia,45,5,0,1335
Fairfax County,615 - Woodley,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,965,3,0,1710
Fairfax County,615 - Woodley,U.S. House,8,Republican,Charles Alan Hernick,638,3,0,1710
Fairfax County,615 - Woodley,U.S. House,8,Independent,Julio Gracia,104,3,0,1710
Fairfax County,616 - Gunston,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,771,5,0,1581
Fairfax County,616 - Gunston,U.S. House,8,Republican,Charles Alan Hernick,748,5,0,1581
Fairfax County,616 - Gunston,U.S. House,8,Independent,Julio Gracia,57,5,0,1581
Fairfax County,617 - Lorton,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,939,4,0,1319
Fairfax County,617 - Lorton,U.S. House,8,Republican,Charles Alan Hernick,294,4,0,1319
Fairfax County,617 - Lorton,U.S. House,8,Independent,Julio Gracia,82,4,0,1319
Fairfax County,619 - Belvoir,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,830,8,0,1406
Fairfax County,619 - Belvoir,U.S. House,8,Republican,Charles Alan Hernick,519,8,0,1406
Fairfax County,619 - Belvoir,U.S. House,8,Independent,Julio Gracia,49,8,0,1406
Fairfax County,621 - Grosvenor,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,918,3,0,1404
Fairfax County,621 - Grosvenor,U.S. House,8,Republican,Charles Alan Hernick,388,3,0,1404
Fairfax County,621 - Grosvenor,U.S. House,8,Independent,Julio Gracia,95,3,0,1404
Fairfax County,622 - Lorton Station,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1425,6,0,2070
Fairfax County,622 - Lorton Station,U.S. House,8,Republican,Charles Alan Hernick,496,6,0,2070
Fairfax County,622 - Lorton Station,U.S. House,8,Independent,Julio Gracia,143,6,0,2070
Fairfax County,623 - Alban,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1183,2,0,1860
Fairfax County,623 - Alban,U.S. House,8,Republican,Charles Alan Hernick,570,2,0,1860
Fairfax County,623 - Alban,U.S. House,8,Independent,Julio Gracia,105,2,0,1860
Fairfax County,625 - Lorton Center,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,760,2,0,1225
Fairfax County,625 - Lorton Center,U.S. House,8,Republican,Charles Alan Hernick,406,2,0,1225
Fairfax County,625 - Lorton Center,U.S. House,8,Independent,Julio Gracia,57,2,0,1225
Fairfax County,626 - Saratoga,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1331,9,0,2288
Fairfax County,626 - Saratoga,U.S. House,8,Republican,Charles Alan Hernick,834,9,0,2288
Fairfax County,626 - Saratoga,U.S. House,8,Independent,Julio Gracia,114,9,0,2288
Fairfax County,627 - Woodlawn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1608,4,0,2363
Fairfax County,627 - Woodlawn,U.S. House,8,Republican,Charles Alan Hernick,593,4,0,2363
Fairfax County,627 - Woodlawn,U.S. House,8,Independent,Julio Gracia,158,4,0,2363
Fairfax County,703 - Fort Buffalo,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,841,7,0,1238
Fairfax County,703 - Fort Buffalo,U.S. House,8,Republican,Charles Alan Hernick,340,7,0,1238
Fairfax County,703 - Fort Buffalo,U.S. House,8,Independent,Julio Gracia,50,7,0,1238
Fairfax County,705 - Graham - Greenway,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1539,6,0,2308
Fairfax County,705 - Graham - Greenway,U.S. House,8,Republican,Charles Alan Hernick,632,6,0,2308
Fairfax County,705 - Graham - Greenway,U.S. House,8,Independent,Julio Gracia,131,6,0,2308
Fairfax County,708 - Marshall,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1916,14,0,2945
Fairfax County,708 - Marshall,U.S. House,8,Republican,Charles Alan Hernick,794,14,0,2945
Fairfax County,708 - Marshall,U.S. House,8,Independent,Julio Gracia,221,14,0,2945
Fairfax County,710 - Pine Spring,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,946,4,0,1491
Fairfax County,710 - Pine Spring,U.S. House,8,Republican,Charles Alan Hernick,445,4,0,1491
Fairfax County,710 - Pine Spring,U.S. House,8,Independent,Julio Gracia,96,4,0,1491
Fairfax County,712 - Shreve,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,630,0,0,964
Fairfax County,712 - Shreve,U.S. House,8,Republican,Charles Alan Hernick,303,0,0,964
Fairfax County,712 - Shreve,U.S. House,8,Independent,Julio Gracia,31,0,0,964
Fairfax County,713 - Timber Lane,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1290,7,0,1909
Fairfax County,713 - Timber Lane,U.S. House,8,Republican,Charles Alan Hernick,506,7,0,1909
Fairfax County,713 - Timber Lane,U.S. House,8,Independent,Julio Gracia,106,7,0,1909
Fairfax County,726 - Magarity,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1344,9,0,2120
Fairfax County,726 - Magarity,U.S. House,8,Republican,Charles Alan Hernick,660,9,0,2120
Fairfax County,726 - Magarity,U.S. House,8,Independent,Julio Gracia,107,9,0,2120
Fairfax County,Ab - Central Absentee Precinct,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,24439,93,0,34846
Fairfax County,Ab - Central Absentee Precinct,U.S. House,8,Republican,Charles Alan Hernick,9206,93,0,34846
Fairfax County,Ab - Central Absentee Precinct,U.S. House,8,Independent,Julio Gracia,1108,93,0,34846
Fairfax County,Provisional,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,162,1,0,245
Fairfax County,Provisional,U.S. House,8,Republican,Charles Alan Hernick,61,1,0,245
Fairfax County,Provisional,U.S. House,8,Independent,Julio Gracia,21,1,0,245
Falls Church City,1 - First Ward,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1221,2,0,1778
Falls Church City,1 - First Ward,U.S. House,8,Republican,Charles Alan Hernick,452,2,0,1778
Falls Church City,1 - First Ward,U.S. House,8,Independent,Julio Gracia,103,2,0,1778
Falls Church City,2 - Second Ward,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,989,4,0,1427
Falls Church City,2 - Second Ward,U.S. House,8,Republican,Charles Alan Hernick,371,4,0,1427
Falls Church City,2 - Second Ward,U.S. House,8,Independent,Julio Gracia,63,4,0,1427
Falls Church City,3 - Third Ward,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1296,4,0,1852
Falls Church City,3 - Third Ward,U.S. House,8,Republican,Charles Alan Hernick,474,4,0,1852
Falls Church City,3 - Third Ward,U.S. House,8,Independent,Julio Gracia,78,4,0,1852
Falls Church City,Ab - Central Absentee Precinct,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,2099,2,0,2575
Falls Church City,Ab - Central Absentee Precinct,U.S. House,8,Republican,Charles Alan Hernick,391,2,0,2575
Falls Church City,Ab - Central Absentee Precinct,U.S. House,8,Independent,Julio Gracia,83,2,0,2575
Falls Church City,Provisional,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,9,0,0,11
Falls Church City,Provisional,U.S. House,8,Republican,Charles Alan Hernick,1,0,0,11
Falls Church City,Provisional,U.S. House,8,Independent,Julio Gracia,1,0,0,11
Alleghany County,101 - Arritt,U.S. House,9,Republican,Howard Morgan Griffith,513,1,0,665
Alleghany County,101 - Arritt,U.S. House,9,Democratic,Derek W. Kitts,136,1,0,665
Alleghany County,101 - Arritt,U.S. House,9,Independent,Janice Allen Boyd,15,1,0,665
Alleghany County,103 - Dameron,U.S. House,9,Republican,Howard Morgan Griffith,200,0,0,247
Alleghany County,103 - Dameron,U.S. House,9,Democratic,Derek W. Kitts,43,0,0,247
Alleghany County,103 - Dameron,U.S. House,9,Independent,Janice Allen Boyd,4,0,0,247
Alleghany County,201 - Humpback Bridge,U.S. House,9,Republican,Howard Morgan Griffith,293,1,0,404
Alleghany County,201 - Humpback Bridge,U.S. House,9,Democratic,Derek W. Kitts,103,1,0,404
Alleghany County,201 - Humpback Bridge,U.S. House,9,Independent,Janice Allen Boyd,7,1,0,404
Alleghany County,202 - Dolly Ann,U.S. House,9,Republican,Howard Morgan Griffith,375,1,0,511
Alleghany County,202 - Dolly Ann,U.S. House,9,Democratic,Derek W. Kitts,125,1,0,511
Alleghany County,202 - Dolly Ann,U.S. House,9,Independent,Janice Allen Boyd,10,1,0,511
Alleghany County,301 - Callaghan,U.S. House,9,Republican,Howard Morgan Griffith,327,0,0,405
Alleghany County,301 - Callaghan,U.S. House,9,Democratic,Derek W. Kitts,71,0,0,405
Alleghany County,301 - Callaghan,U.S. House,9,Independent,Janice Allen Boyd,7,0,0,405
Alleghany County,302 - Griffith,U.S. House,9,Republican,Howard Morgan Griffith,463,0,0,641
Alleghany County,302 - Griffith,U.S. House,9,Democratic,Derek W. Kitts,165,0,0,641
Alleghany County,302 - Griffith,U.S. House,9,Independent,Janice Allen Boyd,13,0,0,641
Alleghany County,401 - Low Moor,U.S. House,9,Republican,Howard Morgan Griffith,327,0,0,489
Alleghany County,401 - Low Moor,U.S. House,9,Democratic,Derek W. Kitts,152,0,0,489
Alleghany County,401 - Low Moor,U.S. House,9,Independent,Janice Allen Boyd,10,0,0,489
Alleghany County,402 - Jackson Heights,U.S. House,9,Republican,Howard Morgan Griffith,458,0,0,620
Alleghany County,402 - Jackson Heights,U.S. House,9,Democratic,Derek W. Kitts,141,0,0,620
Alleghany County,402 - Jackson Heights,U.S. House,9,Independent,Janice Allen Boyd,21,0,0,620
Alleghany County,501 - Iron Gate,U.S. House,9,Republican,Howard Morgan Griffith,172,0,0,271
Alleghany County,501 - Iron Gate,U.S. House,9,Democratic,Derek W. Kitts,88,0,0,271
Alleghany County,501 - Iron Gate,U.S. House,9,Independent,Janice Allen Boyd,11,0,0,271
Alleghany County,502 - Peters Switch,U.S. House,9,Republican,Howard Morgan Griffith,570,0,0,759
Alleghany County,502 - Peters Switch,U.S. House,9,Democratic,Derek W. Kitts,164,0,0,759
Alleghany County,502 - Peters Switch,U.S. House,9,Independent,Janice Allen Boyd,25,0,0,759
Alleghany County,601 - District 1,U.S. House,9,Republican,Howard Morgan Griffith,557,0,0,939
Alleghany County,601 - District 1,U.S. House,9,Democratic,Derek W. Kitts,340,0,0,939
Alleghany County,601 - District 1,U.S. House,9,Independent,Janice Allen Boyd,42,0,0,939
Alleghany County,701 - District 2,U.S. House,9,Republican,Howard Morgan Griffith,381,1,0,703
Alleghany County,701 - District 2,U.S. House,9,Democratic,Derek W. Kitts,288,1,0,703
Alleghany County,701 - District 2,U.S. House,9,Independent,Janice Allen Boyd,33,1,0,703
Alleghany County,Ab - Central Absentee Precinct,U.S. House,9,Republican,Howard Morgan Griffith,351,1,0,544
Alleghany County,Ab - Central Absentee Precinct,U.S. House,9,Democratic,Derek W. Kitts,180,1,0,544
Alleghany County,Ab - Central Absentee Precinct,U.S. House,9,Independent,Janice Allen Boyd,12,1,0,544
Alleghany County,Provisional,U.S. House,9,Republican,Howard Morgan Griffith,1,0,0,2
Alleghany County,Provisional,U.S. House,9,Democratic,Derek W. Kitts,1,0,0,2
Alleghany County,Provisional,U.S. House,9,Independent,Janice Allen Boyd,0,0,0,2
Bland County,101 - Bastian,U.S. House,9,Republican,Howard Morgan Griffith,282,1,0,351
Bland County,101 - Bastian,U.S. House,9,Democratic,Derek W. Kitts,60,1,0,351
Bland County,101 - Bastian,U.S. House,9,Independent,Janice Allen Boyd,8,1,0,351
Bland County,102 - Ceres,U.S. House,9,Republican,Howard Morgan Griffith,296,0,0,358
Bland County,102 - Ceres,U.S. House,9,Democratic,Derek W. Kitts,56,0,0,358
Bland County,102 - Ceres,U.S. House,9,Independent,Janice Allen Boyd,6,0,0,358
Bland County,201 - Davis,U.S. House,9,Republican,Howard Morgan Griffith,81,0,0,110
Bland County,201 - Davis,U.S. House,9,Democratic,Derek W. Kitts,24,0,0,110
Bland County,201 - Davis,U.S. House,9,Independent,Janice Allen Boyd,5,0,0,110
Bland County,202 - Seddon,U.S. House,9,Republican,Howard Morgan Griffith,507,1,0,639
Bland County,202 - Seddon,U.S. House,9,Democratic,Derek W. Kitts,111,1,0,639
Bland County,202 - Seddon,U.S. House,9,Independent,Janice Allen Boyd,20,1,0,639
Bland County,301 - Hollybrook,U.S. House,9,Republican,Howard Morgan Griffith,299,0,0,359
Bland County,301 - Hollybrook,U.S. House,9,Democratic,Derek W. Kitts,54,0,0,359
Bland County,301 - Hollybrook,U.S. House,9,Independent,Janice Allen Boyd,6,0,0,359
Bland County,302 - Mechanicsburg,U.S. House,9,Republican,Howard Morgan Griffith,137,0,0,177
Bland County,302 - Mechanicsburg,U.S. House,9,Democratic,Derek W. Kitts,33,0,0,177
Bland County,302 - Mechanicsburg,U.S. House,9,Independent,Janice Allen Boyd,7,0,0,177
Bland County,401 - Rocky Gap,U.S. House,9,Republican,Howard Morgan Griffith,575,1,0,721
Bland County,401 - Rocky Gap,U.S. House,9,Democratic,Derek W. Kitts,119,1,0,721
Bland County,401 - Rocky Gap,U.S. House,9,Independent,Janice Allen Boyd,26,1,0,721
Bland County,Ab - Central Absentee Precinct,U.S. House,9,Republican,Howard Morgan Griffith,150,1,0,201
Bland County,Ab - Central Absentee Precinct,U.S. House,9,Democratic,Derek W. Kitts,44,1,0,201
Bland County,Ab - Central Absentee Precinct,U.S. House,9,Independent,Janice Allen Boyd,6,1,0,201
Bland County,Provisional,U.S. House,9,Republican,Howard Morgan Griffith,1,0,0,1
Bland County,Provisional,U.S. House,9,Democratic,Derek W. Kitts,0,0,0,1
Bland County,Provisional,U.S. House,9,Independent,Janice Allen Boyd,0,0,0,1
Bristol City,1 - First Ward,U.S. House,9,Republican,Howard Morgan Griffith,731,2,0,1113
Bristol City,1 - First Ward,U.S. House,9,Democratic,Derek W. Kitts,341,2,0,1113
Bristol City,1 - First Ward,U.S. House,9,Independent,Janice Allen Boyd,39,2,0,1113
Bristol City,2 - Second Ward,U.S. House,9,Republican,Howard Morgan Griffith,988,7,0,1494
Bristol City,2 - Second Ward,U.S. House,9,Democratic,Derek W. Kitts,456,7,0,1494
Bristol City,2 - Second Ward,U.S. House,9,Independent,Janice Allen Boyd,43,7,0,1494
Bristol City,3 - Third Ward,U.S. House,9,Republican,Howard Morgan Griffith,611,1,0,1023
Bristol City,3 - Third Ward,U.S. House,9,Democratic,Derek W. Kitts,362,1,0,1023
Bristol City,3 - Third Ward,U.S. House,9,Independent,Janice Allen Boyd,49,1,0,1023
Bristol City,4 - Fourth Ward,U.S. House,9,Republican,Howard Morgan Griffith,1860,5,0,2495
Bristol City,4 - Fourth Ward,U.S. House,9,Democratic,Derek W. Kitts,571,5,0,2495
Bristol City,4 - Fourth Ward,U.S. House,9,Independent,Janice Allen Boyd,59,5,0,2495
Bristol City,Ab - Central Absentee Precinct,U.S. House,9,Republican,Howard Morgan Griffith,467,2,0,743
Bristol City,Ab - Central Absentee Precinct,U.S. House,9,Democratic,Derek W. Kitts,253,2,0,743
Bristol City,Ab - Central Absentee Precinct,U.S. House,9,Independent,Janice Allen Boyd,21,2,0,743
Bristol City,Provisional,U.S. House,9,Republican,Howard Morgan Griffith,5,0,0,9
Bristol City,Provisional,U.S. House,9,Democratic,Derek W. Kitts,2,0,0,9
Bristol City,Provisional,U.S. House,9,Independent,Janice Allen Boyd,2,0,0,9
Buchanan County,102 - Blackey,U.S. House,9,Republican,Howard Morgan Griffith,299,0,0,383
Buchanan County,102 - Blackey,U.S. House,9,Democratic,Derek W. Kitts,76,0,0,383
Buchanan County,102 - Blackey,U.S. House,9,Independent,Janice Allen Boyd,8,0,0,383
Buchanan County,103 - Hurley,U.S. House,9,Republican,Howard Morgan Griffith,677,0,0,840
Buchanan County,103 - Hurley,U.S. House,9,Democratic,Derek W. Kitts,151,0,0,840
Buchanan County,103 - Hurley,U.S. House,9,Independent,Janice Allen Boyd,12,0,0,840
Buchanan County,201 - Grassy,U.S. House,9,Republican,Howard Morgan Griffith,61,0,0,101
Buchanan County,201 - Grassy,U.S. House,9,Democratic,Derek W. Kitts,39,0,0,101
Buchanan County,201 - Grassy,U.S. House,9,Independent,Janice Allen Boyd,1,0,0,101
Buchanan County,202 - Bull,U.S. House,9,Republican,Howard Morgan Griffith,377,1,0,517
Buchanan County,202 - Bull,U.S. House,9,Democratic,Derek W. Kitts,129,1,0,517
Buchanan County,202 - Bull,U.S. House,9,Independent,Janice Allen Boyd,10,1,0,517
Buchanan County,203 - Rocklick,U.S. House,9,Republican,Howard Morgan Griffith,434,0,0,591
Buchanan County,203 - Rocklick,U.S. House,9,Democratic,Derek W. Kitts,139,0,0,591
Buchanan County,203 - Rocklick,U.S. House,9,Independent,Janice Allen Boyd,18,0,0,591
Buchanan County,301 - Slate,U.S. House,9,Republican,Howard Morgan Griffith,470,1,0,664
Buchanan County,301 - Slate,U.S. House,9,Democratic,Derek W. Kitts,178,1,0,664
Buchanan County,301 - Slate,U.S. House,9,Independent,Janice Allen Boyd,15,1,0,664
Buchanan County,302 - North Grundy,U.S. House,9,Republican,Howard Morgan Griffith,410,0,0,585
Buchanan County,302 - North Grundy,U.S. House,9,Democratic,Derek W. Kitts,156,0,0,585
Buchanan County,302 - North Grundy,U.S. House,9,Independent,Janice Allen Boyd,19,0,0,585
Buchanan County,403 - South Grundy,U.S. House,9,Republican,Howard Morgan Griffith,614,0,0,819
Buchanan County,403 - South Grundy,U.S. House,9,Democratic,Derek W. Kitts,181,0,0,819
Buchanan County,403 - South Grundy,U.S. House,9,Independent,Janice Allen Boyd,24,0,0,819
Buchanan County,404 - Oakwood,U.S. House,9,Republican,Howard Morgan Griffith,59,0,0,71
Buchanan County,404 - Oakwood,U.S. House,9,Democratic,Derek W. Kitts,11,0,0,71
Buchanan County,404 - Oakwood,U.S. House,9,Independent,Janice Allen Boyd,1,0,0,71
Buchanan County,501 - Prater,U.S. House,9,Republican,Howard Morgan Griffith,313,1,0,520
